timestep,ion,r,z,vr,vz,Erfi_before,Ezfi_before,Erfi_after,Ezfi_after
6092,1,-1.04105e-26,-8.006747e-20,-4.424128e-18,1.035319e-13,5.674276e-18,6.302514e-12,-3.30934e-15,4.452537e-11
6092,2,-3.245981e-27,-4.792554e-06,-9.819223e-19,0.01041906,8.26223e-19,0.7132361,-2.465839e-16,0.7132361
6093,0,-4.653193e-25,4.792554e-06,-6.772335e-15,-0.01042077,-6.597861e-18,-0.7132358,-5.993429e-11,-0.7132357
6093,1,-1.041493e-26,-8.006736e-20,-4.432111e-18,1.036396e-13,5.76077e-18,6.302514e-12,-3.333059e-15,4.498373e-11
6093,2,-3.246963e-27,-4.792554e-06,-9.825167e-19,0.01042077,8.37091e-19,0.7132358,-2.481333e-16,0.7132358
6094,0,-4.72239e-25,4.792554e-06,-6.919745e-15,-0.01042248,-6.697333e-18,-0.7132354,-6.154332e-11,-0.7132354
6094,1,-1.041937e-26,-8.006726e-20,-4.440152e-18,1.037485e-13,5.84914e-18,6.302514e-12,-3.357041e-15,4.544977e-11
6094,2,-3.247946e-27,-4.792554e-06,-9.831148e-19,0.01042248,8.481935e-19,0.7132354,-2.496993e-16,0.7132354
6095,0,-4.793102e-25,4.792554e-06,-7.071132e-15,-0.01042419,-6.798972e-18,-0.7132351,-6.320438e-11,-0.713235
6095,1,-1.042382e-26,-8.006715e-20,-4.448251e-18,1.038586e-13,5.939435e-18,6.32383e-12,-3.381291e-15,4.594463e-11
6095,2,-3.24893e-27,-4.792554e-06,-9.837166e-19,0.01042419,8.595369e-19,0.7132351,-2.512819e-16,0.7132351
6096,0,-4.865368e-25,4.792554e-06,-7.226628e-15,-0.0104259,-6.902835e-18,-0.7132347,-6.491944e-11,-0.7132347
6096,1,-1.042827e-26,-8.006705e-20,-4.456408e-18,1.039697e-13,6.031707e-18,6.302514e-12,-3.405812e-15,4.64052e-11
6096,2,-3.249914e-27,-4.792554e-06,-9.843223e-19,0.0104259,8.711275e-19,0.7132347,-2.528816e-16,0.7132347
6097,0,-4.939231e-25,4.792554e-06,-7.386366e-15,-0.0104276,-7.008983e-18,-0.7132344,-6.669054e-11,-0.7132343
6097,1,-1.043274e-26,-8.006695e-20,-4.464625e-18,1.04082e-13,6.126011e-18,6.302514e-12,-3.43061e-15,4.689529e-11
6097,2,-3.250899e-27,-4.792554e-06,-9.849319e-19,0.0104276,8.829722e-19,0.7132344,-2.544985e-16,0.7132344
6098,0,-5.014736e-25,4.792554e-06,-7.550485e-15,-0.01042931,-7.117479e-18,-0.7132341,-6.851986e-11,-0.713234
6098,1,-1.043721e-26,-8.006684e-20,-4.472902e-18,1.041956e-13,6.222401e-18,6.316725e-12,-3.455689e-15,4.740763e-11
6098,2,-3.251885e-27,-4.792554e-06,-9.855454e-19,0.01042931,8.950778e-19,0.7132341,-2.56133e-16,0.7132341
6099,0,-5.091928e-25,4.792554e-06,-7.719131e-15,-0.01043102,-7.228387e-18,-0.7132337,-7.040961e-11,-0.7132337
6099,1,-1.044169e-26,-8.006674e-20,-4.48124e-18,1.043103e-13,6.320935e-18,6.302514e-12,-3.481052e-15,4.790044e-11
6099,2,-3.252871e-27,-4.792554e-06,-9.861629e-19,0.01043102,9.074515e-19,0.7132337,-2.577854e-16,0.7132337
6100,0,-5.170852e-25,4.792554e-06,-7.892454e-15,-0.01043273,-7.341773e-18,-0.7132334,-7.236215e-11,-0.7132333
6100,1,-1.044618e-26,-8.006663e-20,-4.48964e-18,1.044263e-13,6.421672e-18,6.302514e-12,-3.506706e-15,4.841621e-11
6100,2,-3.253858e-27,-4.792554e-06,-9.867843e-19,0.01043273,9.201007e-19,0.7132334,-2.594558e-16,0.7132334
6101,0,-5.25156e-25,4.792554e-06,-8.070741e-15,-0.01043444,-7.457706e-18,-0.713233,-7.443511e-11,-0.713233
6101,1,-1.045068e-26,-8.006653e-20,-4.498107e-18,1.045436e-13,6.524673e-18,6.32383e-12,-3.53528e-15,4.896193e-11
6101,2,-3.254845e-27,-4.792554e-06,-9.874103e-19,0.01043444,9.33033e-19,0.713233,-2.613391e-16,0.713233
6102,0,-5.3341e-25,4.792554e-06,-8.254026e-15,-0.01043615,-7.57626e-18,-0.7132327,-7.652159e-11,-0.7132326
6102,1,-1.045519e-26,-8.006642e-20,-4.506638e-18,1.046621e-13,6.630003e-18,6.302514e-12,-3.561519e-15,4.947449e-11
6102,2,-3.255833e-27,-4.792554e-06,-9.880403e-19,0.01043615,9.462566e-19,0.7132327,-2.630458e-16,0.7132327
6103,0,-5.418525e-25,4.792554e-06,-8.442478e-15,-0.01043785,-7.697507e-18,-0.7132324,-7.867854e-11,-0.7132323
6103,1,-1.04597e-26,-8.006632e-20,-4.515232e-18,1.047819e-13,6.737728e-18,6.302514e-12,-3.588062e-15,5.001775e-11
6103,2,-3.256822e-27,-4.792554e-06,-9.886745e-19,0.01043785,9.597796e-19,0.7132324,-2.647715e-16,0.7132324
6104,0,-5.504887e-25,4.792554e-06,-8.636272e-15,-0.01043956,-7.821524e-18,-0.713232,-8.090877e-11,-0.7132319
6104,1,-1.046422e-26,-8.006621e-20,-4.523891e-18,1.04903e-13,6.847913e-18,6.302514e-12,-3.614915e-15,5.057024e-11
6104,2,-3.257811e-27,-4.792554e-06,-9.893129e-19,0.01043956,9.736104e-19,0.713232,-2.665166e-16,0.713232
6105,0,-5.593243e-25,4.792554e-06,-8.835589e-15,-0.01044127,-7.948389e-18,-0.7132317,-8.321517e-11,-0.7132316
6105,1,-1.046876e-26,-8.006611e-20,-4.532614e-18,1.050255e-13,6.960631e-18,6.309619e-12,-3.642082e-15,5.113998e-11
6105,2,-3.258801e-27,-4.792554e-06,-9.899555e-19,0.01044127,9.877578e-19,0.7132317,-2.682813e-16,0.7132317
6106,0,-5.683649e-25,4.792554e-06,-9.040621e-15,-0.01044298,-8.078183e-18,-0.7132313,-8.560082e-11,-0.7132313
6106,1,-1.04733e-26,-8.0066e-20,-4.541404e-18,1.051493e-13,7.075952e-18,6.302514e-12,-3.66957e-15,5.170521e-11
6106,2,-3.259792e-27,-4.792554e-06,-9.906023e-19,0.01044298,1.002231e-18,0.7132313,-2.700661e-16,0.7132313
6107,0,-5.776165e-25,4.792554e-06,-9.251565e-15,-0.01044469,-8.21099e-18,-0.713231,-8.806889e-11,-0.7132309
6107,1,-1.047785e-26,-8.00659e-20,-4.55026e-18,1.052746e-13,7.193951e-18,6.302514e-12,-3.697384e-15,5.228814e-11
6107,2,-3.260783e-27,-4.792554e-06,-9.912535e-19,0.01044469,1.017039e-18,0.713231,-2.718711e-16,0.713231
6108,0,-5.870851e-25,4.792554e-06,-9.468625e-15,-0.0104464,-8.346897e-18,-0.7132307,-9.062274e-11,-0.7132306
6108,1,-1.048241e-26,-8.006579e-20,-4.559183e-18,1.054012e-13,7.314706e-18,6.309619e-12,-3.725528e-15,5.288868e-11
6108,2,-3.261775e-27,-4.792554e-06,-9.919091e-19,0.0104464,1.032191e-18,0.7132307,-2.736969e-16,0.7132307
6109,0,-5.967772e-25,4.792554e-06,-9.692016e-15,-0.0104481,-8.485994e-18,-0.7132303,-9.326585e-11,-0.7132302
6109,1,-1.048698e-26,-8.006569e-20,-4.568175e-18,1.055294e-13,7.438296e-18,6.309619e-12,-3.75401e-15,5.349253e-11
6109,2,-3.262767e-27,-4.792554e-06,-9.925691e-19,0.0104481,1.047698e-18,0.7132303,-2.755436e-16,0.7132303
6110,0,-6.066991e-25,4.792554e-06,-9.921961e-15,-0.01044981,-8.628374e-18,-0.71323,-9.600188e-11,-0.7132299
6110,1,-1.049155e-26,-8.006558e-20,-4.577235e-18,1.05659e-13,7.564804e-18,6.309619e-12,-3.782835e-15,5.410773e-11
6110,2,-3.263761e-27,-4.792554e-06,-9.932335e-19,0.01044981,1.06357e-18,0.71323,-2.774118e-16,0.71323
6111,0,-6.168578e-25,4.792554e-06,-1.015869e-14,-0.01045152,-8.774134e-18,-0.7132296,-9.883467e-11,-0.7132295
6111,1,-1.049614e-26,-8.006548e-20,-4.586366e-18,1.057901e-13,7.694316e-18,6.316725e-12,-3.812009e-15,5.474131e-11
6111,2,-3.264754e-27,-4.792554e-06,-9.939025e-19,0.01045152,1.079818e-18,0.7132296,-2.793017e-16,0.7132296
6112,0,-6.272602e-25,4.792554e-06,-1.040245e-14,-0.01045323,-8.923372e-18,-0.7132293,-1.017682e-10,-0.7132292
6112,1,-1.050074e-26,-8.006537e-20,-4.595567e-18,1.059227e-13,7.82692e-18,6.302514e-12,-3.841537e-15,5.536477e-11
6112,2,-3.265749e-27,-4.792554e-06,-9.945761e-19,0.01045323,1.096452e-18,0.7132293,-2.812137e-16,0.7132293
6113,0,-6.379137e-25,4.792554e-06,-1.065348e-14,-0.01045494,-9.076193e-18,-0.7132289,-1.048068e-10,-0.7132288
6113,1,-1.050534e-26,-8.006526e-20,-4.60484e-18,1.060569e-13,7.962709e-18,6.302514e-12,-3.871427e-15,5.601461e-11
6113,2,-3.266744e-27,-4.792554e-06,-9.952543e-19,0.01045494,1.113484e-18,0.7132289,-2.831482e-16,0.7132289
6114,0,-6.488258e-25,4.792554e-06,-1.091206e-14,-0.01045665,-9.232703e-18,-0.7132286,-1.079547e-10,-0.7132285
6114,1,-1.050995e-26,-8.006516e-20,-4.614185e-18,1.061926e-13,8.101777e-18,6.302514e-12,-3.901684e-15,5.667656e-11
6114,2,-3.26774e-27,-4.792554e-06,-9.959372e-19,0.01045665,1.130927e-18,0.7132286,-2.851057e-16,0.7132286
6115,0,-6.600042e-25,4.792554e-06,-1.117844e-14,-0.01045835,-9.393013e-18,-0.7132283,-1.112166e-10,-0.7132282
6115,1,-1.051458e-26,-8.006505e-20,-4.623604e-18,1.0633e-13,8.244222e-18,6.302514e-12,-3.932316e-15,5.735058e-11
6115,2,-3.268737e-27,-4.792554e-06,-9.966248e-19,0.01045835,1.148791e-18,0.7132283,-2.870865e-16,0.7132283
6116,0,-6.714572e-25,4.792554e-06,-1.145293e-14,-0.01046006,-9.557239e-18,-0.7132279,-1.145973e-10,-0.7132278
6116,1,-1.051921e-26,-8.006495e-20,-4.633097e-18,1.06469e-13,8.390147e-18,6.302514e-12,-3.963328e-15,5.803764e-11
6116,2,-3.269734e-27,-4.792554e-06,-9.973172e-19,0.01046006,1.167091e-18,0.7132279,-2.89091e-16,0.7132279
6117,0,-6.831931e-25,4.792554e-06,-1.173598e-14,-0.01046177,-9.725498e-18,-0.7132276,-1.181748e-10,-0.7132275
6117,1,-1.052385e-26,-8.006484e-20,-4.642671e-18,1.066097e-13,8.539658e-18,6.309619e-12,-3.997194e-15,5.874484e-11
6117,2,-3.270732e-27,-4.792554e-06,-9.980149e-19,0.01046177,1.185839e-18,0.7132276,-2.912997e-16,0.7132276
6118,0,-6.952209e-25,4.792554e-06,-1.202774e-14,-0.01046348,-9.897917e-18,-0.7132272,-1.2181e-10,-0.7132271
6118,1,-1.052851e-26,-8.006473e-20,-4.652321e-18,1.067521e-13,8.692867e-18,6.316725e-12,-4.028979e-15,5.946505e-11
6118,2,-3.271731e-27,-4.792554e-06,-9.987176e-19,0.01046348,1.20505e-18,0.7132272,-2.93352e-16,0.7132272
6119,0,-7.075494e-25,4.792554e-06,-1.232853e-14,-0.01046519,-1.007462e-17,-0.7132269,-1.255801e-10,-0.7132268
6119,1,-1.053317e-26,-8.006463e-20,-4.662049e-18,1.068963e-13,8.849886e-18,6.302514e-12,-4.061165e-15,6.017796e-11
6119,2,-3.27273e-27,-4.792554e-06,-9.994252e-19,0.01046519,1.224737e-18,0.7132269,-2.954294e-16,0.7132269
6120,0,-7.201881e-25,4.792554e-06,-1.263869e-14,-0.0104669,-1.025575e-17,-0.7132266,-1.29491e-10,-0.7132264
6120,1,-1.053784e-26,-8.006452e-20,-4.671854e-18,1.070422e-13,9.010835e-18,6.302514e-12,-4.093761e-15,6.091912e-11
6120,2,-3.27373e-27,-4.792554e-06,-1.000138e-18,0.0104669,1.244916e-18,0.7132266,-2.975322e-16,0.7132266
6121,0,-7.331467e-25,4.792554e-06,-1.295857e-14,-0.0104686,-1.044144e-17,-0.7132262,-1.335488e-10,-0.7132261
6121,1,-1.054252e-26,-8.006441e-20,-4.681739e-18,1.071899e-13,9.175835e-18,6.302514e-12,-4.126774e-15,6.167432e-11
6121,2,-3.274731e-27,-4.792554e-06,-1.000856e-18,0.0104686,1.265601e-18,0.7132262,-2.99661e-16,0.7132262
6122,0,-7.464352e-25,4.792554e-06,-1.328853e-14,-0.01047031,-1.063182e-17,-0.7132259,-1.3776e-10,-0.7132257
6122,1,-1.054721e-26,-8.00643e-20,-4.691703e-18,1.073395e-13,9.345014e-18,6.309619e-12,-4.160212e-15,6.245172e-11
6122,2,-3.275733e-27,-4.792554e-06,-1.001579e-18,0.01047031,1.286808e-18,0.7132259,-3.018162e-16,0.7132259
6123,0,-7.600642e-25,4.792554e-06,-1.362897e-14,-0.01047202,-1.082706e-17,-0.7132255,-1.421313e-10,-0.7132254
6123,1,-1.055192e-26,-8.00642e-20,-4.701749e-18,1.07491e-13,9.518504e-18,6.316725e-12,-4.194082e-15,6.324425e-11
6123,2,-3.276735e-27,-4.792554e-06,-1.002307e-18,0.01047202,1.308554e-18,0.7132255,-3.039983e-16,0.7132255
6124,0,-7.740444e-25,4.792554e-06,-1.398027e-14,-0.01047373,-1.10273e-17,-0.7132252,-1.466701e-10,-0.713225
6124,1,-1.055663e-26,-8.006409e-20,-4.711877e-18,1.076444e-13,9.69644e-18,6.32383e-12,-4.228392e-15,6.405195e-11
6124,2,-3.277738e-27,-4.792554e-06,-1.00304e-18,0.01047373,1.330857e-18,0.7132252,-3.062078e-16,0.7132252
6125,0,-7.883873e-25,4.792554e-06,-1.434287e-14,-0.01047544,-1.12327e-17,-0.7132248,-1.513836e-10,-0.7132247
6125,1,-1.056135e-26,-8.006398e-20,-4.722088e-18,1.077997e-13,9.878966e-18,6.302514e-12,-4.263152e-15,6.48475e-11
6125,2,-3.278742e-27,-4.792554e-06,-1.003779e-18,0.01047544,1.353733e-18,0.7132248,-3.084453e-16,0.7132248
6126,0,-8.031045e-25,4.792553e-06,-1.471719e-14,-0.01047715,-1.144343e-17,-0.7132245,-1.5628e-10,-0.7132243
6126,1,-1.056608e-26,-8.006387e-20,-4.732384e-18,1.07957e-13,1.006623e-17,6.302514e-12,-4.29837e-15,6.568071e-11
6126,2,-3.279747e-27,-4.792553e-06,-1.004523e-18,0.01047715,1.377202e-18,0.7132245,-3.107112e-16,0.7132245
6127,0,-8.182082e-25,4.792553e-06,-1.51037e-14,-0.01047885,-1.165966e-17,-0.7132242,-1.613674e-10,-0.713224
6127,1,-1.057082e-26,-8.006376e-20,-4.742764e-18,1.081164e-13,1.025838e-17,6.316725e-12,-4.334054e-15,6.654456e-11
6127,2,-3.280752e-27,-4.792553e-06,-1.005273e-18,0.01047885,1.401282e-18,0.7132242,-3.130061e-16,0.7132242
6128,0,-8.337111e-25,4.792553e-06,-1.550287e-14,-0.01048056,-1.188157e-17,-0.7132238,-1.666547e-10,-0.7132237
6128,1,-1.057558e-26,-8.006366e-20,-4.753232e-18,1.082778e-13,1.045558e-17,6.302514e-12,-4.370213e-15,6.739754e-11
6128,2,-3.281758e-27,-4.792553e-06,-1.006028e-18,0.01048056,1.425993e-18,0.7132238,-3.153305e-16,0.7132238
6129,0,-8.496263e-25,4.792553e-06,-1.591521e-14,-0.01048227,-1.210935e-17,-0.7132235,-1.72151e-10,-0.7132233
6129,1,-1.058034e-26,-8.006355e-20,-4.763787e-18,1.084414e-13,1.0658e-17,6.316725e-12,-4.406857e-15,6.829662e-11
6129,2,-3.282765e-27,-4.792553e-06,-1.006789e-18,0.01048227,1.451356e-18,0.7132235,-3.176851e-16,0.7132235
6130,0,-8.659675e-25,4.792553e-06,-1.634124e-14,-0.01048398,-1.234319e-17,-0.7132231,-1.77866e-10,-0.713223
6130,1,-1.058512e-26,-8.006344e-20,-4.774432e-18,1.086072e-13,1.08658e-17,6.32383e-12,-4.443995e-15,6.920639e-11
6130,2,-3.283772e-27,-4.792553e-06,-1.007556e-18,0.01048398,1.477392e-18,0.7132231,-3.200703e-16,0.7132231
6131,0,-8.82749e-25,4.792553e-06,-1.67815e-14,-0.01048569,-1.258329e-17,-0.7132228,-1.838101e-10,-0.7132226
6131,1,-1.05899e-26,-8.006333e-20,-4.785166e-18,1.087752e-13,1.107917e-17,6.316725e-12,-4.481637e-15,7.012093e-11
6131,2,-3.284781e-27,-4.792553e-06,-1.008328e-18,0.01048569,1.504125e-18,0.7132228,-3.224868e-16,0.7132228
6132,0,-8.999856e-25,4.792553e-06,-1.723657e-14,-0.0104874,-1.282986e-17,-0.7132225,-1.899939e-10,-0.7132223
6132,1,-1.05947e-26,-8.006322e-20,-4.795992e-18,1.089453e-13,1.129828e-17,6.302514e-12,-4.519792e-15,7.104751e-11
6132,2,-3.28579e-27,-4.792553e-06,-1.009106e-18,0.0104874,1.531576e-18,0.7132225,-3.249352e-16,0.7132225
6133,0,-9.176929e-25,4.792553e-06,-1.77073e-14,-0.0104891,-1.308312e-17,-0.7132221,-1.965274e-10,-0.7132219
6133,1,-1.05995e-26,-8.006311e-20,-4.806916e-18,1.091178e-13,1.152335e-17,6.302514e-12,-4.560766e-15,7.200762e-11
6133,2,-3.2868e-27,-4.792553e-06,-1.009891e-18,0.0104891,1.559771e-18,0.7132221,-3.275814e-16,0.7132221
6134,0,-9.358869e-25,4.792553e-06,-1.819407e-14,-0.01049081,-1.334329e-17,-0.7132218,-2.032274e-10,-0.7132216
6134,1,-1.060432e-26,-8.0063e-20,-4.817934e-18,1.092926e-13,1.175456e-17,6.302514e-12,-4.599969e-15,7.298828e-11
6134,2,-3.28781e-27,-4.792553e-06,-1.010682e-18,0.01049081,1.588735e-18,0.7132218,-3.300945e-16,0.7132218
6135,0,-9.545845e-25,4.792553e-06,-1.869755e-14,-0.01049252,-1.361062e-17,-0.7132214,-2.102031e-10,-0.7132212
6135,1,-1.060915e-26,-8.006289e-20,-4.829047e-18,1.094699e-13,1.199213e-17,6.309619e-12,-4.639718e-15,7.399681e-11
6135,2,-3.288822e-27,-4.792553e-06,-1.011478e-18,0.01049252,1.618493e-18,0.7132214,-3.326415e-16,0.7132214
6136,0,-9.738029e-25,4.792553e-06,-1.921843e-14,-0.01049423,-1.388535e-17,-0.7132211,-2.17468e-10,-0.7132209
6136,1,-1.061399e-26,-8.006278e-20,-4.840257e-18,1.096495e-13,1.223628e-17,6.309619e-12,-4.680022e-15,7.501923e-11
6136,2,-3.289834e-27,-4.792553e-06,-1.012281e-18,0.01049423,1.649074e-18,0.7132211,-3.35223e-16,0.7132211
6137,0,-9.935604e-25,4.792553e-06,-1.975744e-14,-0.01049594,-1.416774e-17,-0.7132207,-2.250359e-10,-0.7132205
6137,1,-1.061884e-26,-8.006267e-20,-4.851564e-18,1.098317e-13,1.248723e-17,6.302514e-12,-4.720895e-15,7.605684e-11
6137,2,-3.290847e-27,-4.792553e-06,-1.013091e-18,0.01049594,1.680506e-18,0.7132207,-3.378397e-16,0.7132207
6138,0,-1.013876e-24,4.792553e-06,-2.031534e-14,-0.01049764,-1.445804e-17,-0.7132204,-2.329219e-10,-0.7132202
6138,1,-1.062371e-26,-8.006256e-20,-4.862971e-18,1.100164e-13,1.274523e-17,6.302514e-12,-4.762346e-15,7.712413e-11
6138,2,-3.291861e-27,-4.792553e-06,-1.013906e-18,0.01049764,1.712818e-18,0.7132204,-3.404923e-16,0.7132204
6139,0,-1.034769e-24,4.792553e-06,-2.089292e-14,-0.01049935,-1.475655e-17,-0.7132201,-2.411416e-10,-0.7132198
6139,1,-1.062858e-26,-8.006245e-20,-4.874479e-18,1.102038e-13,1.301051e-17,6.309619e-12,-4.80439e-15,7.822137e-11
6139,2,-3.292876e-27,-4.792553e-06,-1.014728e-18,0.01049935,1.746041e-18,0.7132201,-3.431816e-16,0.7132201
6140,0,-1.05626e-24,4.792553e-06,-2.149103e-14,-0.01050106,-1.506354e-17,-0.7132197,-2.497116e-10,-0.7132195
6140,1,-1.063347e-26,-8.006234e-20,-4.886088e-18,1.103938e-13,1.328333e-17,6.302514e-12,-4.847036e-15,7.932863e-11
6140,2,-3.293891e-27,-4.792553e-06,-1.015557e-18,0.01050106,1.780207e-18,0.7132197,-3.459083e-16,0.7132197
6141,0,-1.07837e-24,4.792553e-06,-2.211055e-14,-0.01050277,-1.537933e-17,-0.7132194,-2.586494e-10,-0.7132191
6141,1,-1.063836e-26,-8.006223e-20,-4.897801e-18,1.105865e-13,1.356398e-17,6.302514e-12,-4.8903e-15,8.046755e-11
6141,2,-3.294908e-27,-4.792553e-06,-1.016392e-18,0.01050277,1.81535e-18,0.7132194,-3.486731e-16,0.7132194
6142,0,-1.101123e-24,4.792553e-06,-2.275241e-14,-0.01050448,-1.570421e-17,-0.713219,-2.679736e-10,-0.7132188
6142,1,-1.064327e-26,-8.006212e-20,-4.90962e-18,1.107821e-13,1.385271e-17,6.302514e-12,-4.934192e-15,8.163139e-11
6142,2,-3.295925e-27,-4.792553e-06,-1.017234e-18,0.01050448,1.851505e-18,0.713219,-3.51477e-16,0.713219
6143,0,-1.12454e-24,4.792553e-06,-2.341757e-14,-0.01050619,-1.603854e-17,-0.7132187,-2.777037e-10,-0.7132184
6143,1,-1.06482e-26,-8.006201e-20,-4.921545e-18,1.109804e-13,1.414983e-17,6.302514e-12,-4.978728e-15,8.28216e-11
6143,2,-3.296943e-27,-4.792553e-06,-1.018082e-18,0.01050619,1.888709e-18,0.7132187,-3.543206e-16,0.7132187
6144,0,-1.148647e-24,4.792553e-06,-2.410705e-14,-0.01050789,-1.638263e-17,-0.7132183,-2.878606e-10,-0.713218
6144,1,-1.065313e-26,-8.00619e-20,-4.933578e-18,1.111818e-13,1.445563e-17,6.309619e-12,-5.02392e-15,8.404569e-11
6144,2,-3.297962e-27,-4.792553e-06,-1.018938e-18,0.01050789,1.926998e-18,0.7132183,-3.572049e-16,0.7132183
6145,0,-1.173469e-24,4.792553e-06,-2.482194e-14,-0.0105096,-1.673686e-17,-0.713218,-2.984663e-10,-0.7132177
6145,1,-1.065807e-26,-8.006179e-20,-4.945722e-18,1.11386e-13,1.477045e-17,6.309619e-12,-5.069783e-15,8.528991e-11
6145,2,-3.298982e-27,-4.792553e-06,-1.0198e-18,0.0105096,1.966414e-18,0.713218,-3.601307e-16,0.713218
6146,0,-1.199033e-24,4.792553e-06,-2.556336e-14,-0.01051131,-1.71016e-17,-0.7132177,-3.09544e-10,-0.7132173
6146,1,-1.066303e-26,-8.006168e-20,-4.957976e-18,1.115934e-13,1.50946e-17,6.302514e-12,-5.116331e-15,8.655576e-11
6146,2,-3.300002e-27,-4.792553e-06,-1.02067e-18,0.01051131,2.006997e-18,0.7132177,-3.630989e-16,0.7132177
6147,0,-1.225365e-24,4.792553e-06,-2.633251e-14,-0.01051302,-1.747723e-17,-0.7132173,-3.211184e-10,-0.713217
6147,1,-1.0668e-26,-8.006157e-20,-4.970344e-18,1.118038e-13,1.542844e-17,6.302514e-12,-5.16358e-15,8.785798e-11
6147,2,-3.301024e-27,-4.792553e-06,-1.021547e-18,0.01051302,2.048792e-18,0.7132173,-3.661104e-16,0.7132173
6148,0,-1.252496e-24,4.792553e-06,-2.713096e-14,-0.01051473,-1.786417e-17,-0.713217,-3.333511e-10,-0.7132166
6148,1,-1.067299e-26,-8.006145e-20,-4.982832e-18,1.120174e-13,1.577233e-17,6.302514e-12,-5.213668e-15,8.918999e-11
6148,2,-3.302046e-27,-4.792553e-06,-1.022432e-18,0.01051473,2.091842e-18,0.713217,-3.69317e-16,0.713217
6149,0,-1.280456e-24,4.792553e-06,-2.79597e-14,-0.01051644,-1.826284e-17,-0.7132166,-3.460021e-10,-0.7132163
6149,1,-1.067798e-26,-8.006134e-20,-4.995436e-18,1.122344e-13,1.612664e-17,6.316725e-12,-5.262352e-15,9.056762e-11
6149,2,-3.30307e-27,-4.792553e-06,-1.023324e-18,0.01051644,2.136196e-18,0.7132166,-3.72417e-16,0.7132166
6150,0,-1.309276e-24,4.792553e-06,-2.882014e-14,-0.01051814,-1.867369e-17,-0.7132163,-3.592334e-10,-0.7132159
6150,1,-1.068299e-26,-8.006123e-20,-5.008159e-18,1.124546e-13,1.649179e-17,6.309619e-12,-5.311785e-15,9.195595e-11
6150,2,-3.304094e-27,-4.792553e-06,-1.024223e-18,0.01051814,2.181904e-18,0.7132163,-3.755633e-16,0.7132163
6151,0,-1.33899e-24,4.792553e-06,-2.971374e-14,-0.01051985,-1.909719e-17,-0.7132159,-3.730762e-10,-0.7132156
6151,1,-1.068801e-26,-8.006112e-20,-5.021002e-18,1.126783e-13,1.686817e-17,6.316725e-12,-5.361982e-15,9.339115e-11
6151,2,-3.305119e-27,-4.792553e-06,-1.02513e-18,0.01051985,2.229017e-18,0.7132159,-3.787568e-16,0.7132159
6152,0,-1.369632e-24,4.792553e-06,-3.064203e-14,-0.01052156,-1.953382e-17,-0.7132156,-3.875636e-10,-0.7132152
6152,1,-1.069304e-26,-8.0061e-20,-5.033967e-18,1.129055e-13,1.725623e-17,6.302514e-12,-5.412962e-15,9.483943e-11
6152,2,-3.306145e-27,-4.792553e-06,-1.026045e-18,0.01052156,2.277589e-18,0.7132156,-3.819986e-16,0.7132156
6153,0,-1.401238e-24,4.792553e-06,-3.160666e-14,-0.01052327,-1.998409e-17,-0.7132152,-4.027311e-10,-0.7132148
6153,1,-1.069809e-26,-8.006089e-20,-5.047057e-18,1.131362e-13,1.765641e-17,6.309619e-12,-5.464743e-15,9.634415e-11
6153,2,-3.307172e-27,-4.792553e-06,-1.026968e-18,0.01052327,2.327678e-18,0.7132152,-3.852898e-16,0.7132152
6154,0,-1.433848e-24,4.792553e-06,-3.260933e-14,-0.01052498,-2.044854e-17,-0.7132149,-4.186161e-10,-0.7132145
6154,1,-1.070315e-26,-8.006078e-20,-5.060272e-18,1.133707e-13,1.80692e-17,6.316725e-12,-5.517342e-15,9.788473e-11
6154,2,-3.3082e-27,-4.792553e-06,-1.027899e-18,0.01052498,2.379341e-18,0.7132149,-3.886316e-16,0.7132149
6155,0,-1.467499e-24,4.792553e-06,-3.365187e-14,-0.01052669,-2.092772e-17,-0.7132146,-4.352585e-10,-0.7132141
6155,1,-1.070823e-26,-8.006066e-20,-5.073615e-18,1.136089e-13,1.849508e-17,6.302514e-12,-5.570778e-15,9.944174e-11
6155,2,-3.309229e-27,-4.792553e-06,-1.028838e-18,0.01052669,2.432643e-18,0.7132146,-3.920251e-16,0.7132146
6156,0,-1.502236e-24,4.792553e-06,-3.473618e-14,-0.01052839,-2.142223e-17,-0.7132142,-4.527008e-10,-0.7132138
6156,1,-1.071331e-26,-8.006055e-20,-5.087088e-18,1.138509e-13,1.893458e-17,6.309619e-12,-5.625072e-15,1.010587e-10
6156,2,-3.310259e-27,-4.792553e-06,-1.029785e-18,0.01052839,2.487647e-18,0.7132142,-3.954714e-16,0.7132142
6157,0,-1.5381e-24,4.792553e-06,-3.58643e-14,-0.0105301,-2.193267e-17,-0.7132139,-4.709882e-10,-0.7132134
6157,1,-1.071841e-26,-8.006044e-20,-5.100694e-18,1.140969e-13,1.938825e-17,6.302514e-12,-5.680244e-15,1.027008e-10
6157,2,-3.311289e-27,-4.792553e-06,-1.030741e-18,0.0105301,2.544421e-18,0.7132139,-3.989718e-16,0.7132139
6158,0,-1.575138e-24,4.792553e-06,-3.703835e-14,-0.01053181,-2.245969e-17,-0.7132135,-4.901688e-10,-0.713213
6158,1,-1.072353e-26,-8.006032e-20,-5.114433e-18,1.14347e-13,1.985665e-17,6.302514e-12,-5.736314e-15,1.043916e-10
